,user_id,event_datetime_min,source,day,acquisition_cost,cohort
18,00856327-739b-4507-922d-9213ad679bd7,2020-05-04 07:24:46,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
19,0095c3a5-550a-4d6d-8120-560e5214335a,2020-05-05 12:29:46,yandex_direct,2020-05-05,0.45914858781827894,All users
20,00965328-5e54-453f-b11b-52f8ae9ae80b,2020-05-07 19:39:56,facebook_ads,2020-05-07,0.7945633929640591,All users
21,0099a74d-bafc-404f-ae47-5c901a06d108,2020-05-04 14:53:02,facebook_ads,2020-05-04,0.790441542329484,All users
22,00ac051d-38ca-4746-b33c-4cff9d298d09,2020-05-05 15:38:48,yandex_direct,2020-05-05,0.45914858781827894,All users
23,00b45f70-fc28-4af4-9867-487e0a2906e7,2020-05-09 08:19:17,facebook_ads,2020-05-09,0.8096342434451052,All users
24,00be7371-fa79-4fbd-b8e7-8ba32e3f8f82,2020-05-08 21:57:44,instagram_new_adverts,2020-05-08,0.6280871669274319,All users
25,00c27597-5f3d-44c8-bb4c-eea494613358,2020-05-05 03:44:04,instagram_new_adverts,2020-05-05,0.6318158931903989,All users
26,00c2b9f2-2615-439c-aed0-6974e4c6c1c1,2020-05-07 10:26:09,youtube_channel_reklama,2020-05-07,0.40230033741044907,All users
27,00cb37e7-e425-4949-b3df-da316640fd1d,2020-05-04 00:39:58,yandex_direct,2020-05-04,0.46638084405302827,All users
28,00ceadbd-559b-4a7f-991a-12153374683a,2020-05-05 02:35:02,instagram_new_adverts,2020-05-05,0.6318158931903989,All users
29,00d48589-0a24-44cb-93c5-a5007c0c1a84,2020-05-07 19:54:27,facebook_ads,2020-05-07,0.7945633929640591,All users
30,00d48e6a-5102-4a38-9c6a-1906ad4dc6d7,2020-05-05 01:51:55,youtube_channel_reklama,2020-05-05,0.3907590109856085,All users
31,00d71bf1-85b1-4c0b-b33d-261915aeba98,2020-05-05 05:47:44,youtube_channel_reklama,2020-05-05,0.3907590109856085,All users
32,00d79512-ba8a-4786-a776-edbdb3458b7e,2020-05-04 19:57:37,yandex_direct,2020-05-04,0.46638084405302827,All users
33,00de2809-403e-4476-a2f7-ca1b11700190,2020-05-04 07:48:50,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
34,00e05df7-ece7-4b18-bbe3-53816e9d3010,2020-05-06 10:21:00,instagram_new_adverts,2020-05-06,0.6651927620529235,All users
35,00e35426-f56b-4765-bcb9-915138b68243,2020-05-04 22:18:52,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
36,00e83261-5fd4-4939-9616-802b5a0202c6,2020-05-05 15:49:57,yandex_direct,2020-05-05,0.45914858781827894,All users
37,00e842ff-5daf-4b43-af06-39351ebec658,2020-05-09 12:01:29,youtube_channel_reklama,2020-05-09,0.40217907115336865,All users
38,00e92de1-cbe3-41bc-9710-271be7841917,2020-05-04 00:09:54,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
39,00eed4e1-a7bd-46c8-a563-862ce3c916d6,2020-05-04 12:39:31,facebook_ads,2020-05-04,0.790441542329484,All users
40,00ef3286-af82-49d8-9710-d4a087912bfc,2020-05-04 19:52:44,facebook_ads,2020-05-04,0.790441542329484,All users
41,00f090d8-e458-46e6-86ae-e24c90112839,2020-05-04 00:47:08,yandex_direct,2020-05-04,0.46638084405302827,All users
42,00f1df3e-5f44-4a65-8c40-ce0a4eb9cc11,2020-05-04 04:49:24,yandex_direct,2020-05-04,0.46638084405302827,All users
43,00f42670-be06-419d-ba58-6e51f3d894f4,2020-05-08 19:15:42,youtube_channel_reklama,2020-05-08,0.4128936642034756,All users
44,00f62740-5beb-41c2-89e8-f0108f8a2509,2020-05-04 00:32:49,youtube_channel_reklama,2020-05-04,0.39635684365376583,All users
45,00f71e77-45fe-4093-b211-8b0565cad5e0,2020-05-05 04:25:30,yandex_direct,2020-05-05,0.45914858781827894,All users
46,00f85890-3e72-45c0-a080-5e79193816d6,2020-05-04 03:17:50,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
47,00fcac8c-cfae-420b-bffe-6eb797bbe460,2020-05-04 04:40:52,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
48,00fd2476-ef52-4a00-a3d3-6180bda86308,2020-05-05 12:00:19,yandex_direct,2020-05-05,0.45914858781827894,All users
49,00fe05ad-3089-4cc3-85d8-d949a6e5e7fa,2020-05-04 17:59:41,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
50,01006218-c9f6-40f5-b252-d6cfe5f64977,2020-05-04 14:39:14,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
51,010843bd-9d46-455b-a46f-dae9d1779679,2020-05-06 00:11:23,yandex_direct,2020-05-06,0.46420630969882287,All users
52,0108c741-3fa9-4027-af75-e642cac746ac,2020-05-04 13:04:24,yandex_direct,2020-05-04,0.46638084405302827,All users
53,0108f47c-1f4f-431b-b514-3f9c4120dca7,2020-05-04 20:27:53,youtube_channel_reklama,2020-05-04,0.39635684365376583,All users
54,01097a56-a923-41d0-a625-5057bf3049b5,2020-05-08 15:06:30,youtube_channel_reklama,2020-05-08,0.4128936642034756,All users
55,01097b08-6f38-49b4-8f12-2f1f1f02f62b,2020-05-05 03:02:28,youtube_channel_reklama,2020-05-05,0.3907590109856085,All users
56,011e8846-9204-434b-809a-398310d730da,2020-05-04 18:21:20,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
57,011facc8-9426-41f4-8261-fc6aa8c33c08,2020-05-08 14:49:25,instagram_new_adverts,2020-05-08,0.6280871669274319,All users
58,01303658-5ed3-4b39-85d6-7c7708ed08a6,2020-05-06 04:27:50,youtube_channel_reklama,2020-05-06,0.40175339181250036,All users
59,01303c2e-7de1-4742-8c3e-daf182b67b9f,2020-05-06 07:05:11,facebook_ads,2020-05-06,0.7541616062608496,All users
60,0133f36c-28e7-4270-954d-9856adbe59ff,2020-05-06 13:09:05,yandex_direct,2020-05-06,0.46420630969882287,All users
61,0136963c-c45c-4edb-92d8-205bd50a4d36,2020-05-06 14:00:20,facebook_ads,2020-05-06,0.7541616062608496,All users
62,013cd430-adee-4f9f-a645-e1eef615d9b5,2020-05-07 18:18:05,youtube_channel_reklama,2020-05-07,0.40230033741044907,All users
63,01423f95-1eff-42da-b748-323f488c2a26,2020-05-07 10:21:45,instagram_new_adverts,2020-05-07,0.6410042418786308,All users
64,01471558-b8e5-42eb-9b6d-8490cc09d5f5,2020-05-05 07:09:12,yandex_direct,2020-05-05,0.45914858781827894,All users
65,0149a361-912a-49ac-8ead-56a038cf3d1d,2020-05-04 09:18:19,facebook_ads,2020-05-04,0.790441542329484,All users
66,014dd0d0-8d73-4ebc-b146-0d518e30cec0,2020-05-04 17:54:55,yandex_direct,2020-05-04,0.46638084405302827,All users
67,0152908e-5617-44e9-bc11-4c9404191bc8,2020-05-04 07:11:01,facebook_ads,2020-05-04,0.790441542329484,All users
68,0157a678-6dc5-4de7-80c6-d5a50d8b21ec,2020-05-09 12:23:04,youtube_channel_reklama,2020-05-09,0.40217907115336865,All users
69,01599815-b915-42ad-95a8-169e150c695c,2020-05-04 00:13:41,facebook_ads,2020-05-04,0.790441542329484,All users
70,015b90df-f393-4c95-a42c-14917be65000,2020-05-07 07:45:36,instagram_new_adverts,2020-05-07,0.6410042418786308,All users
71,015e2efc-8b8e-464f-abad-7e8dd3e0de15,2020-05-04 12:29:42,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
72,01643970-15d5-4fc4-83af-cd891bfdad30,2020-05-05 22:55:56,yandex_direct,2020-05-05,0.45914858781827894,All users
73,01672605-47f5-4012-8f06-96f6f621e66c,2020-05-04 23:00:34,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
74,0169d38d-8d58-436a-8534-effa7f8325bb,2020-05-05 05:02:16,yandex_direct,2020-05-05,0.45914858781827894,All users
75,016a07ce-04c7-4f29-a383-9975b97cfb3c,2020-05-10 00:34:32,facebook_ads,2020-05-10,0.6914883965848139,All users
76,01766a0c-d9e3-41b5-b73c-a9c351cd616b,2020-05-06 14:35:14,youtube_channel_reklama,2020-05-06,0.40175339181250036,All users
77,017f3035-b802-430f-a451-4c1b9783b1fd,2020-05-04 23:13:46,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
78,017f6fb1-51e6-42f0-83e3-35aa79b023e6,2020-05-04 05:10:30,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
79,01802006-dfe4-49a5-9d2f-594099a5e909,2020-05-06 07:35:11,yandex_direct,2020-05-06,0.46420630969882287,All users
80,0186d7ea-2bb1-413d-8a3f-465c7a8f395b,2020-05-04 08:14:13,youtube_channel_reklama,2020-05-04,0.39635684365376583,All users
81,01876700-ffe3-432e-82b6-9649ce27771b,2020-05-05 13:09:15,facebook_ads,2020-05-05,0.7901361381072168,All users
82,018793d6-38c8-450a-bd54-8c181d920f1a,2020-05-06 07:05:52,facebook_ads,2020-05-06,0.7541616062608496,All users
83,018c5eda-c650-4fd0-a212-654b8cebba7f,2020-05-06 02:22:49,yandex_direct,2020-05-06,0.46420630969882287,All users
84,01957fa7-5c9e-4694-aa20-88bf093c30d0,2020-05-08 21:24:59,youtube_channel_reklama,2020-05-08,0.4128936642034756,All users
85,01963ea2-1c88-4b66-ae39-681b772266f3,2020-05-04 00:49:42,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
86,0196e9b5-5a07-4b3c-8c95-5c8b8cd6d072,2020-05-08 05:31:22,youtube_channel_reklama,2020-05-08,0.4128936642034756,All users
87,01980146-bbef-4a66-b16e-d9e100f8f162,2020-05-04 19:45:59,yandex_direct,2020-05-04,0.46638084405302827,All users
88,019df3af-c222-4486-8b02-d6a889747664,2020-05-07 03:22:45,instagram_new_adverts,2020-05-07,0.6410042418786308,All users
89,01a93ad3-ddbb-4a6b-83ca-8384d10a92ad,2020-05-04 06:51:25,youtube_channel_reklama,2020-05-04,0.39635684365376583,All users
90,01aa3a65-0f21-4c05-b842-a2dedbe9d426,2020-05-04 17:42:01,youtube_channel_reklama,2020-05-04,0.39635684365376583,All users
91,01afacee-b38f-4d96-968e-c6c9d01b93e9,2020-05-04 09:35:15,yandex_direct,2020-05-04,0.46638084405302827,All users
92,01b2a62a-62f8-415c-a22e-6e1b99707808,2020-05-04 15:13:02,facebook_ads,2020-05-04,0.790441542329484,All users
93,01b39089-f0c8-43d8-813b-ab2680006806,2020-05-10 05:44:45,yandex_direct,2020-05-10,0.4806685906413592,All users
94,01b7826c-099b-409b-add0-0f2a8b2059f6,2020-05-04 14:08:25,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
95,01b9c298-e4a6-4069-a59f-5fff97819090,2020-05-10 22:28:42,yandex_direct,2020-05-10,0.4806685906413592,All users
96,01c6aa4b-2679-4dc7-aec7-6ced90802541,2020-05-05 14:17:26,instagram_new_adverts,2020-05-05,0.6318158931903989,All users
97,01cd39d6-5b41-48c3-b26c-543efdf57826,2020-05-04 18:19:51,youtube_channel_reklama,2020-05-04,0.39635684365376583,All users
98,01cf532c-3944-4aaf-97c4-913d93025a39,2020-05-04 04:47:36,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
99,01d0e320-6d10-497d-bc5e-e1db9a98d06f,2020-05-04 02:09:03,facebook_ads,2020-05-04,0.790441542329484,All users
100,01d11d11-a6d4-4c38-b36d-09254de1285b,2020-05-04 07:56:45,yandex_direct,2020-05-04,0.46638084405302827,All users
101,01d1db2c-da09-46e6-9127-1348665f2152,2020-05-04 08:24:32,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
102,01d425b9-5df7-442f-9c9d-fd7515590d25,2020-05-04 22:33:09,facebook_ads,2020-05-04,0.790441542329484,All users
103,01d8ab1b-a7e1-475f-ae5b-d754ca9a1aaa,2020-05-04 09:22:45,yandex_direct,2020-05-04,0.46638084405302827,All users
104,01d90e09-b8dc-4e0b-9e32-74bbed85185c,2020-05-04 16:43:58,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
105,01e0260d-8ad7-46e7-a2e9-fb0fc456be04,2020-05-04 08:20:50,youtube_channel_reklama,2020-05-04,0.39635684365376583,All users
106,01e2b256-4519-493f-b010-4a90a2755245,2020-05-06 22:16:07,facebook_ads,2020-05-06,0.7541616062608496,All users
107,01e7d537-d03a-4848-b8df-f1ac1140cada,2020-05-05 01:17:30,youtube_channel_reklama,2020-05-05,0.3907590109856085,All users
108,01e89058-078b-409b-a269-893b1f7dc648,2020-05-04 22:05:18,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
109,01e9aa4c-2ddb-4c4d-acb3-a816ed5c5cfd,2020-05-04 01:03:57,yandex_direct,2020-05-04,0.46638084405302827,All users
110,01eaaf89-2796-496f-827c-354a0a39205e,2020-05-04 03:08:34,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
111,01edfdf1-6854-45af-bc88-0dfb93f5617c,2020-05-05 10:17:18,facebook_ads,2020-05-05,0.7901361381072168,All users
112,01fa5214-e0c5-4c5e-9867-f1e97e2a3f3a,2020-05-04 18:26:03,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
113,01fd3d8f-d741-46b0-a14f-aa5253df529b,2020-05-04 12:25:25,yandex_direct,2020-05-04,0.46638084405302827,All users
114,02032784-941b-47a3-af3f-398bb04f565f,2020-05-06 13:33:55,yandex_direct,2020-05-06,0.46420630969882287,All users
115,02047f6e-aa8c-4046-88ae-5c7e3dbe9a89,2020-05-04 17:53:56,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
116,02054843-1e25-44a0-a54d-a93ef5c80cc6,2020-05-06 20:49:42,yandex_direct,2020-05-06,0.46420630969882287,All users
117,020bdd80-1d71-4fd7-a26a-ca7adbade3c4,2020-05-06 00:14:18,facebook_ads,2020-05-06,0.7541616062608496,All users
118,020e2f96-e1cb-4b35-9a55-9011d8803856,2020-05-06 06:14:47,youtube_channel_reklama,2020-05-06,0.40175339181250036,All users
119,02183536-951f-4219-89e2-1b8044b4e2e1,2020-05-04 14:36:05,yandex_direct,2020-05-04,0.46638084405302827,All users
120,021863a8-7956-483e-b72a-71436a1e194e,2020-05-04 01:39:25,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
121,0219ecf1-ef8b-4441-bce9-ec9e90b6ba9c,2020-05-06 03:50:33,facebook_ads,2020-05-06,0.7541616062608496,All users
122,022261fd-77ef-452e-8d60-5fde636203cc,2020-05-06 17:12:52,youtube_channel_reklama,2020-05-06,0.40175339181250036,All users
123,0225151e-7ce8-4b6f-8ad7-48fe4afa7f0a,2020-05-04 20:17:07,yandex_direct,2020-05-04,0.46638084405302827,All users
124,022646b2-7f14-491b-b1a7-3bdf916fe11c,2020-05-07 06:25:43,yandex_direct,2020-05-07,0.4580179731777035,All users
125,02277858-a8bb-43ff-9715-4ca0f3ac22b2,2020-05-06 12:58:08,yandex_direct,2020-05-06,0.46420630969882287,All users
126,022f0fc7-9847-4893-b291-115c0cfd6bed,2020-05-04 01:35:39,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
127,023981cd-dd80-4062-933a-0ef93902bd3d,2020-05-05 11:03:37,facebook_ads,2020-05-05,0.7901361381072168,All users
128,023a24d3-da92-4062-862a-b46990c8374c,2020-05-04 17:07:00,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
129,023b5e6b-e789-43fb-b450-b9db1eec5e20,2020-05-06 15:16:20,youtube_channel_reklama,2020-05-06,0.40175339181250036,All users
130,02413a98-45a6-4b5f-b89f-8c4b1d4e924b,2020-05-05 04:24:57,yandex_direct,2020-05-05,0.45914858781827894,All users
131,0249dc44-7616-4dc1-b7a2-a4c2888c3e08,2020-05-04 12:44:55,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
132,0254fbdf-2bee-439d-9f05-bf487692cfb2,2020-05-05 20:34:02,youtube_channel_reklama,2020-05-05,0.3907590109856085,All users
133,02570066-f420-46eb-bd08-9f4c1dde839f,2020-05-08 06:03:49,instagram_new_adverts,2020-05-08,0.6280871669274319,All users
134,025ade1d-d30e-4195-b14a-72f98e0c812b,2020-05-05 02:37:53,youtube_channel_reklama,2020-05-05,0.3907590109856085,All users
135,025b513f-b427-4827-846d-b3697155ca98,2020-05-05 13:09:23,instagram_new_adverts,2020-05-05,0.6318158931903989,All users
136,025df02a-6265-4900-8525-cefb1508a5e4,2020-05-05 03:44:05,facebook_ads,2020-05-05,0.7901361381072168,All users
137,0263cbb2-58c9-403f-b86c-de2d9e7f7d20,2020-05-06 07:32:32,youtube_channel_reklama,2020-05-06,0.40175339181250036,All users
138,026a9165-280d-4dcd-9f1a-ace8a375b3ce,2020-05-09 05:38:10,facebook_ads,2020-05-09,0.8096342434451052,All users
139,026aa7f8-68bb-49bb-8e15-617403b2ea8d,2020-05-04 12:49:51,facebook_ads,2020-05-04,0.790441542329484,All users
140,026ab851-761f-4b67-91de-5e3e3851d5f9,2020-05-07 01:49:26,facebook_ads,2020-05-07,0.7945633929640591,All users
141,0271ad44-385c-4b28-9548-bdf385cc918a,2020-05-04 20:17:18,yandex_direct,2020-05-04,0.46638084405302827,All users
142,027296db-827a-425c-8eaa-341938767af1,2020-05-05 03:44:03,facebook_ads,2020-05-05,0.7901361381072168,All users
143,0275391e-75f8-4892-a2cf-b8da4a952544,2020-05-08 07:52:30,instagram_new_adverts,2020-05-08,0.6280871669274319,All users
144,027c0478-fda1-4c58-a00b-79f9724e9d93,2020-05-08 11:48:35,instagram_new_adverts,2020-05-08,0.6280871669274319,All users
145,0283c103-6572-4382-a7af-62390340eb24,2020-05-04 09:30:29,facebook_ads,2020-05-04,0.790441542329484,All users
146,028d7049-94e5-4215-b557-96b4bfee1006,2020-05-05 13:22:02,youtube_channel_reklama,2020-05-05,0.3907590109856085,All users
147,028eb0c9-3889-4e9a-8d0c-079dae820a34,2020-05-10 11:36:41,youtube_channel_reklama,2020-05-10,0.41633337977504903,All users
148,0290cf36-cc89-4418-8989-021d2bd43d99,2020-05-06 15:55:22,instagram_new_adverts,2020-05-06,0.6651927620529235,All users
149,0296c1f8-aed6-4538-b737-418821666794,2020-05-06 01:20:23,yandex_direct,2020-05-06,0.46420630969882287,All users
150,0297475c-4308-4317-9c9d-d7fe713f80e1,2020-05-06 20:22:49,youtube_channel_reklama,2020-05-06,0.40175339181250036,All users
151,0297578e-bff9-4254-8d40-2d7c625b2c09,2020-05-05 14:09:18,yandex_direct,2020-05-05,0.45914858781827894,All users
152,02a92408-9e19-4cd0-aaf4-a7eda404150d,2020-05-09 15:34:22,facebook_ads,2020-05-09,0.8096342434451052,All users
153,02a989cb-52cf-416c-944e-37355c25bd70,2020-05-06 08:42:07,youtube_channel_reklama,2020-05-06,0.40175339181250036,All users
154,02b2c196-298c-44fd-916b-7956804dcf27,2020-05-04 12:22:05,facebook_ads,2020-05-04,0.790441542329484,All users
155,02b5c050-9ff6-41f0-90ab-00fd04880f6a,2020-05-04 01:01:04,youtube_channel_reklama,2020-05-04,0.39635684365376583,All users
156,02b8a799-ea38-49c2-8d42-01e34baa41b2,2020-05-06 06:31:44,yandex_direct,2020-05-06,0.46420630969882287,All users
157,02b93fea-11f1-428e-b932-43c9584b8934,2020-05-09 17:28:52,yandex_direct,2020-05-09,0.43723354102181217,All users
158,02bd3847-93e0-4ff1-92f3-2dc1c8044136,2020-05-04 06:25:49,youtube_channel_reklama,2020-05-04,0.39635684365376583,All users
159,02bf92c2-17a0-4156-be88-2054fb6b7421,2020-05-04 00:03:10,yandex_direct,2020-05-04,0.46638084405302827,All users
160,02c57cc0-2310-47c2-b5c0-1b1a6b667ede,2020-05-04 10:13:43,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
161,02ccf400-511b-4ab3-9b30-fc5f07cc163b,2020-05-08 19:09:28,facebook_ads,2020-05-08,0.804077671279981,All users
162,02e87003-b211-4f6b-a0c7-24c27edce552,2020-05-04 18:02:40,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
163,02e9dcb3-6316-4bd1-aff5-8f9e23fee745,2020-05-06 05:13:09,yandex_direct,2020-05-06,0.46420630969882287,All users
164,02ee8427-10c1-40bc-a520-208b6a8c8265,2020-05-10 03:51:57,yandex_direct,2020-05-10,0.4806685906413592,All users
165,02ee9519-4b58-47b4-a006-85415e2d0564,2020-05-04 06:07:58,yandex_direct,2020-05-04,0.46638084405302827,All users
166,02ef8d68-e1d2-4576-bfc8-58c2cfa5b284,2020-05-04 19:38:49,youtube_channel_reklama,2020-05-04,0.39635684365376583,All users
167,0301c822-ed31-46cc-b532-9c7dabb2f595,2020-05-06 12:02:50,instagram_new_adverts,2020-05-06,0.6651927620529235,All users
168,03044bb6-8a5c-4aef-9088-470a3c2b28cc,2020-05-05 21:59:50,instagram_new_adverts,2020-05-05,0.6318158931903989,All users
169,0309633d-99cb-4011-ab8e-5187e1bbfc72,2020-05-04 19:31:16,yandex_direct,2020-05-04,0.46638084405302827,All users
170,030c1b64-d192-40f4-8dbf-18ad18e809df,2020-05-06 11:30:34,youtube_channel_reklama,2020-05-06,0.40175339181250036,All users
171,0313c862-c4a0-4982-8938-2b74cf7e9e1d,2020-05-05 08:50:47,facebook_ads,2020-05-05,0.7901361381072168,All users
172,03184236-af55-48fe-b67e-c2bcd8290332,2020-05-04 23:28:17,youtube_channel_reklama,2020-05-04,0.39635684365376583,All users
173,0318c26d-8c6d-4f5f-8ae0-828d1c7c887f,2020-05-06 18:31:15,yandex_direct,2020-05-06,0.46420630969882287,All users
174,0322b711-b7ef-434b-981c-afa1aa81bc60,2020-05-04 03:20:00,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
175,032557ae-ba95-4ab7-8298-50f9c89b8c00,2020-05-04 14:17:57,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
176,03263ef1-d8ea-4e49-bff5-d0a932dcce4d,2020-05-07 10:00:38,yandex_direct,2020-05-07,0.4580179731777035,All users
177,0326e716-71f1-475c-9a7f-4c35216fa26e,2020-05-05 02:06:37,facebook_ads,2020-05-05,0.7901361381072168,All users
178,0327fe82-dacb-40cd-9ecc-f359d9d36993,2020-05-04 00:16:49,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
179,03286325-87a1-4648-9efa-1987501909de,2020-05-04 07:15:53,yandex_direct,2020-05-04,0.46638084405302827,All users
180,032b3ba1-7d71-43f6-b00b-8e1ce8970de5,2020-05-04 04:45:55,yandex_direct,2020-05-04,0.46638084405302827,All users
181,0331d247-4e35-40a9-ac09-4e6d5cd7acd9,2020-05-07 17:10:01,instagram_new_adverts,2020-05-07,0.6410042418786308,All users
182,033364dc-f264-409c-b525-ad2c818723be,2020-05-04 14:25:10,yandex_direct,2020-05-04,0.46638084405302827,All users
183,0339859f-db57-4cac-a7b0-c26ecfa693c5,2020-05-09 06:06:13,facebook_ads,2020-05-09,0.8096342434451052,All users
184,033d029b-5ef8-4425-923f-93d1a949f187,2020-05-04 20:32:53,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
185,033dcabd-7b59-40c0-9b11-40250107d048,2020-05-04 09:03:10,yandex_direct,2020-05-04,0.46638084405302827,All users
186,033ea1a7-6e58-4438-9eb5-c86249e00d69,2020-05-05 03:50:05,yandex_direct,2020-05-05,0.45914858781827894,All users
187,0343d015-46c4-4383-8b2e-89be5e7ae600,2020-05-06 08:44:42,instagram_new_adverts,2020-05-06,0.6651927620529235,All users
188,03460c24-5789-4b48-ad0e-7b15278ab28b,2020-05-04 11:45:03,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
189,03463c79-6ea9-4c67-98f0-09fce689665e,2020-05-05 01:08:10,youtube_channel_reklama,2020-05-05,0.3907590109856085,All users
190,034725d6-c03e-4ba7-bc54-84ffd286996c,2020-05-04 04:11:26,yandex_direct,2020-05-04,0.46638084405302827,All users
191,03474cd6-7e84-4479-9ffe-64c8866696d5,2020-05-04 23:12:53,facebook_ads,2020-05-04,0.790441542329484,All users
192,03515a94-7641-4912-95db-f1bac3bfc081,2020-05-04 00:18:05,facebook_ads,2020-05-04,0.790441542329484,All users
193,03583245-5b93-49df-82da-a3dd1bbd6f4f,2020-05-06 10:32:16,yandex_direct,2020-05-06,0.46420630969882287,All users
194,036620fc-cdeb-4490-bfa7-174ae20eff50,2020-05-05 00:23:46,yandex_direct,2020-05-05,0.45914858781827894,All users
195,036863d4-1fea-4faa-925a-a036b4d199b6,2020-05-07 06:58:49,facebook_ads,2020-05-07,0.7945633929640591,All users
196,036b00ed-193e-47e0-b671-283107914312,2020-05-04 06:43:16,youtube_channel_reklama,2020-05-04,0.39635684365376583,All users
197,036cadc5-9889-4b80-bc20-e6c7c0c1dd74,2020-05-04 11:50:37,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
198,036fe3d2-3181-415b-9e4e-1c6a7a1255c8,2020-05-04 02:42:36,instagram_new_adverts,2020-05-04,0.6495900257552107,All users
199,036ff9a4-9d52-4399-b4de-c9fc8a974031,2020-05-05 07:45:37,yandex_direct,2020-05-05,0.45914858781827894,All users
200,0371cf85-3893-41c7-999e-43fb6408497d,2020-05-04 03:48:13,yandex_direct,2020-05-04,0.46638084405302827,All users
201,037f18ab-d787-4c8f-9ab4-147fc0d094c9,2020-05-10 23:08:54,instagram_new_adverts,2020-05-10,0.6682199957465456,All users
